caseid,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
23364,21,2,275395,15,10,4,2,3,4,1,0,0,40,38,0
23365,28,2,383322,8,11,2,6,0,4,1,0,0,40,38,1
23366,29,2,126822,11,9,2,7,0,4,1,0,0,35,38,0
23367,39,3,168355,11,9,2,3,0,4,1,0,0,70,38,0
23368,21,2,162667,9,13,4,0,1,4,1,0,0,40,3,0
23369,43,2,373403,8,11,2,2,0,4,1,0,0,40,38,0
23370,44,4,274562,11,9,4,2,1,4,1,14344,0,40,38,1
23371,28,2,249362,1,7,2,13,0,4,1,0,0,50,38,0
23372,31,2,111567,6,5,4,11,1,4,1,0,0,43,38,1
23373,27,2,145784,15,10,2,0,5,0,0,0,0,45,38,0
23374,34,5,209317,15,10,2,10,0,4,1,0,0,40,38,0
23375,25,2,259505,11,9,4,12,1,4,1,0,0,40,38,0
23376,34,2,345360,9,13,2,12,0,4,1,0,0,40,8,0
23377,43,1,198096,11,9,2,2,0,4,1,7688,0,40,38,1
23378,40,3,33126,12,14,2,2,0,4,1,0,0,50,38,0
23379,21,2,206354,11,9,4,7,4,2,0,0,0,35,38,0
23380,25,2,1484705,15,10,0,3,4,4,0,0,0,25,38,0
23381,21,2,26410,11,9,4,0,1,4,0,0,0,40,38,0
23382,19,4,220901,15,10,4,13,3,4,1,0,0,30,38,0
23383,49,3,44671,7,12,2,2,0,4,1,0,0,40,38,1
23384,20,2,38620,15,10,4,7,3,4,1,0,0,20,38,0
23385,36,2,89040,1,7,2,13,0,4,1,0,0,47,38,0
23386,32,2,370160,15,10,5,3,4,2,0,0,0,40,38,0
23387,23,2,208946,15,10,4,0,3,4,1,0,0,32,38,0
23388,21,2,131230,15,10,4,11,3,4,1,0,0,10,38,0
23389,25,2,60358,9,13,4,3,3,4,1,0,0,40,38,0
23390,24,2,209782,9,13,4,11,3,4,0,0,0,40,38,0
23391,22,2,351952,15,10,4,9,4,4,0,0,0,20,38,0
23392,26,2,142081,11,9,2,7,5,4,0,0,0,40,25,0
23393,22,2,164775,6,5,4,6,4,4,1,0,0,40,12,0
23394,41,1,47858,9,13,2,10,0,4,1,0,0,40,38,1
23395,18,2,404085,11,9,2,0,5,4,0,0,0,40,38,0
23396,24,2,218678,9,13,4,11,3,4,1,0,0,40,38,0
23397,38,2,184655,11,9,2,2,0,4,1,0,1740,48,38,0
23398,36,2,321760,9,13,4,0,1,4,0,0,0,17,38,0
23399,45,1,185399,12,14,0,9,3,4,0,0,0,55,38,0
23400,38,1,409200,15,10,2,12,0,4,1,0,0,40,38,1
23401,38,2,40077,11,9,2,2,0,4,1,0,0,50,38,1
23402,34,4,31740,11,9,4,4,1,4,1,0,0,40,38,0
23403,53,1,233722,7,12,4,0,1,2,1,0,0,40,38,0
23404,32,2,192039,8,11,2,9,5,4,0,0,0,40,38,1
23405,17,2,222618,1,7,4,11,3,2,0,0,0,30,38,0
23406,45,5,213646,9,13,2,3,0,4,1,7298,0,40,38,1
23407,31,1,194141,11,9,2,10,0,4,1,0,0,48,38,0
23408,47,5,80282,10,16,2,9,0,4,1,0,0,45,38,0
23409,27,2,166350,11,9,4,11,1,4,1,0,0,50,38,0
23410,61,0,60641,15,10,2,0,5,4,0,0,0,30,38,0
23411,33,2,124827,11,9,2,13,0,4,1,0,0,40,38,0
23412,67,2,105438,11,9,5,6,2,4,0,0,0,40,38,0
23413,38,2,85244,9,13,5,2,1,4,1,0,0,40,38,0
23414,25,2,120535,11,9,0,11,4,4,0,0,0,40,38,0
23415,33,1,269604,4,3,4,7,4,3,0,0,0,40,7,0
23416,27,2,247711,11,9,2,0,5,4,0,0,0,40,38,0
23417,45,2,380922,11,9,2,2,0,4,1,0,0,60,38,1
23418,24,2,281221,9,13,4,0,2,1,0,0,0,40,35,0
23419,23,2,269687,8,11,4,12,1,4,1,0,0,40,38,0
23420,48,2,181758,15,10,0,0,4,4,0,0,0,40,38,0
23421,61,0,136787,15,10,2,0,0,4,1,0,0,40,38,1
23422,22,2,107882,11,9,4,9,3,4,0,0,0,20,38,0
23423,34,2,172579,8,11,0,12,4,4,0,0,0,40,38,0
23424,32,2,29933,11,9,2,6,0,4,1,5178,0,40,38,1
23425,35,0,38905,15,10,0,0,1,4,0,0,0,50,38,0
23426,36,2,168826,0,6,4,2,1,4,1,0,0,40,38,0
23427,24,2,424034,11,9,4,3,4,4,1,0,0,40,38,0
23428,60,2,117509,6,5,2,2,0,4,1,0,0,40,38,0
23429,64,2,69525,11,9,0,2,4,4,1,0,0,20,38,0
23430,22,2,374116,11,9,4,11,4,4,0,0,0,35,38,0
23431,27,2,283913,4,3,4,8,1,4,0,0,0,65,8,0
23432,36,5,147258,15,10,0,13,1,4,1,0,0,60,38,0
23433,27,2,139903,11,9,4,11,4,2,0,0,0,30,38,0
23434,52,2,112959,15,10,6,11,1,4,0,0,0,40,38,0
23435,57,4,264148,11,9,2,4,0,4,1,0,0,45,38,0
23436,23,2,256211,15,10,4,0,1,1,1,0,0,24,39,0
23437,29,4,142519,11,9,2,6,0,4,1,0,0,40,38,0
23438,34,2,281852,11,9,4,13,1,2,1,0,0,80,38,0
23439,38,2,380543,11,9,4,7,4,2,0,0,0,30,38,0
23440,50,4,204402,11,9,2,4,0,4,1,0,0,84,38,1
23441,50,2,192203,1,7,2,13,0,4,1,0,0,40,38,0
23442,51,4,199005,9,13,2,3,5,4,0,0,0,40,38,1
23443,17,3,61838,0,6,4,2,3,4,1,0,0,40,38,0
23444,25,2,210095,1,7,3,5,1,4,0,0,0,40,25,0
23445,19,2,187352,11,9,2,2,0,4,1,0,0,40,38,0
23446,43,4,32451,11,9,2,2,0,4,1,0,0,40,38,0
23447,59,2,140569,15,10,5,11,1,4,1,14084,0,60,38,1
23448,39,2,87556,12,14,4,9,1,4,1,6849,0,40,38,0
23449,18,2,79443,6,5,4,6,3,4,1,0,0,40,25,0
23450,27,2,212622,12,14,4,3,3,4,0,0,0,40,38,0
23451,39,2,32650,8,11,4,4,1,4,1,0,0,60,38,0
23452,44,2,125461,9,13,2,11,0,4,1,0,0,40,38,1
23453,19,2,219867,11,9,4,0,2,4,0,0,0,35,38,0
23454,32,1,206609,11,9,4,7,3,4,1,0,0,40,38,0
23455,48,2,101299,11,9,2,2,0,4,1,0,0,40,38,1
23456,46,2,29437,7,12,2,11,0,4,1,0,0,50,38,0
23457,65,2,87164,1,7,6,11,2,4,0,0,0,20,38,0
23458,57,3,146103,9,13,2,9,0,4,1,0,0,45,38,1
23459,48,2,169324,11,9,4,7,4,2,0,0,0,32,13,0
23460,46,2,138370,5,4,2,7,0,1,1,0,1651,40,2,0
23461,27,2,29523,0,6,2,5,0,4,1,0,0,40,38,0
23462,29,1,383745,15,10,2,10,0,4,1,0,1485,40,38,1
23463,35,3,189404,15,10,2,11,0,4,1,0,1740,40,38,0
23464,29,4,267661,11,9,2,4,0,4,1,0,0,70,38,0
23465,30,1,182926,15,10,2,10,0,4,1,15024,0,40,38,1
23466,65,2,243858,11,9,6,7,1,4,0,0,0,15,38,0
23467,47,0,31339,15,10,2,0,0,4,1,0,0,40,38,0
23468,41,2,204682,11,9,0,2,4,4,1,2174,0,40,23,0
23469,17,2,73145,6,5,4,2,3,4,0,0,0,16,38,0
23470,38,1,218184,4,3,2,5,2,4,1,0,0,40,25,0
23471,38,1,223237,12,14,2,9,0,4,1,0,0,40,38,1
23472,39,4,93319,11,9,4,11,2,4,0,0,0,4,38,0
23473,52,2,187356,0,6,2,6,0,4,1,0,0,41,38,0
23474,46,4,220832,15,10,2,3,0,4,1,0,0,58,38,1
23475,22,2,211361,9,13,4,3,1,4,0,0,0,30,38,0
23476,56,2,134195,12,14,4,11,1,4,1,0,0,50,38,0
23477,37,4,218249,1,7,0,9,4,2,0,0,0,30,38,0
23478,59,2,70720,9,13,0,11,1,4,1,0,0,55,38,1
23479,19,4,342384,1,7,2,2,3,4,1,0,2129,55,38,0
23480,31,2,237317,6,5,4,2,1,3,1,0,0,45,38,0
23481,22,2,359759,15,10,4,11,1,1,1,0,0,20,29,0
23482,48,4,181758,10,16,4,9,4,4,0,0,0,60,38,1
23483,63,3,267101,9,13,2,3,0,4,1,0,0,60,38,0
23484,33,2,222221,11,9,2,3,0,4,1,7298,0,45,38,1
23485,53,2,55139,11,9,4,4,1,4,1,0,0,10,38,0
23486,39,2,101073,7,12,2,11,0,4,1,0,0,24,38,0
23487,59,2,69884,14,15,3,9,4,4,1,0,0,50,38,0
23488,45,2,201127,11,9,2,6,0,4,1,0,0,40,38,0
23489,39,2,164733,15,10,0,0,1,4,0,0,0,45,38,0
23490,60,5,129447,11,9,6,0,1,4,0,0,0,35,38,0
23491,38,2,32837,9,13,0,9,4,4,0,0,0,56,38,0
23492,31,2,200117,11,9,0,0,1,4,1,0,0,40,38,0
23493,61,4,219183,9,13,2,9,0,4,1,0,0,50,38,1
23494,26,2,272669,9,13,4,11,1,1,1,0,0,20,34,0
23495,60,3,336188,14,15,2,9,0,4,1,0,2415,80,38,1
23496,32,2,176185,15,10,0,3,2,4,1,0,0,60,38,0
23497,25,1,197728,9,13,4,3,1,4,0,0,0,20,38,0
23498,55,2,197399,12,14,2,3,0,4,1,99999,0,55,38,1
23499,66,2,86010,0,6,6,13,1,4,0,0,0,11,38,0
23500,31,2,228873,11,9,2,2,0,4,1,0,0,40,38,0
23501,58,3,112945,14,15,4,9,1,4,1,27828,0,40,38,1
23502,22,2,129172,15,10,4,7,3,4,1,0,0,16,38,0
23503,46,1,316205,9,13,2,3,0,2,1,0,0,40,38,1
23504,33,2,226629,15,10,2,7,5,4,0,0,0,35,38,0
23505,26,5,180886,12,14,2,9,0,4,1,0,0,30,38,0
23506,42,4,69333,9,13,2,4,0,4,1,0,0,50,38,0
23507,45,2,213620,11,9,4,7,3,4,0,0,0,40,38,0
23508,43,2,197397,15,10,2,9,5,3,0,0,0,6,32,0
23509,27,2,179915,9,13,4,3,3,4,0,0,0,99,38,0
23510,51,2,339905,11,9,2,11,0,4,1,7688,0,40,38,1
23511,42,2,112956,11,9,4,13,3,4,1,0,0,40,38,0
23512,43,4,421837,15,10,2,11,0,4,1,7298,0,50,25,1
23513,38,2,187999,9,13,2,12,0,4,1,0,0,45,38,1
23514,44,2,77313,11,9,0,0,4,4,0,0,0,40,38,0
23515,36,2,231948,11,9,2,2,0,4,1,0,0,64,38,1
23516,37,2,37109,11,9,2,7,5,1,0,0,0,60,29,0
23517,29,2,79387,9,13,4,3,1,4,1,0,0,50,38,1
23518,42,4,177937,9,13,3,3,1,4,1,0,0,45,30,0
23519,80,2,173488,15,10,6,0,1,4,0,0,0,20,38,0
23520,61,2,183355,1,7,2,13,0,4,1,0,0,40,38,0
23521,55,2,147989,15,10,2,2,0,4,1,5013,0,52,38,0
23522,20,2,289944,15,10,4,7,3,4,0,0,0,25,38,0
23523,23,2,62278,11,9,4,2,4,4,1,0,0,40,38,0
23524,48,0,110457,15,10,2,2,0,4,1,0,0,40,38,1
23525,24,2,295763,9,13,4,3,3,4,0,0,0,50,38,0
23526,71,5,100063,11,9,2,2,0,2,1,0,0,40,38,0
23527,49,2,194962,1,7,2,7,5,4,0,0,0,6,38,0
23528,39,0,227597,11,9,4,1,1,4,1,0,0,50,38,0
23529,22,2,117606,9,13,4,0,3,4,0,0,0,25,38,0
23530,67,0,44774,9,13,6,0,1,4,0,0,0,40,38,0
23531,18,2,177648,11,9,4,11,3,4,0,0,0,25,38,0
23532,38,2,172571,9,13,2,3,0,4,1,0,1848,54,38,1
23533,50,2,153931,11,9,0,0,1,4,0,0,0,40,38,0
23534,56,4,84774,7,12,2,4,5,4,0,0,0,40,38,0
23535,23,2,157127,15,10,4,7,1,4,0,0,0,20,38,0
23536,26,2,170786,15,10,2,13,0,4,1,0,0,40,38,0
23537,32,2,281030,11,9,2,6,0,4,1,0,0,40,38,0
23538,44,2,203761,9,13,4,9,3,4,1,10520,0,40,38,1
23539,27,2,167405,11,9,3,4,3,4,0,0,0,40,25,0
23540,40,1,188436,15,10,2,10,0,4,1,7298,0,40,38,1
23541,43,2,388849,7,12,2,5,0,4,1,0,0,60,38,0
23542,31,5,176998,15,10,2,2,0,4,1,0,0,35,38,1
23543,57,2,200316,15,10,2,2,0,4,1,0,0,40,38,1
23544,25,2,160300,9,13,4,3,1,4,1,0,0,35,38,0
23545,22,2,236684,8,11,4,7,3,2,0,0,0,36,38,0
23546,20,1,247794,8,11,4,0,3,4,0,0,0,35,38,0
23547,27,2,267325,11,9,2,11,5,4,0,3464,0,40,38,0
23548,39,2,279490,15,10,0,3,4,4,0,0,0,40,25,0
23549,27,5,280618,12,14,4,9,1,4,1,0,0,40,38,0
23550,41,1,248406,11,9,5,13,3,4,1,0,0,40,38,0
23551,31,1,226494,9,13,4,9,1,4,1,0,0,45,38,0
23552,41,2,220460,7,12,2,11,0,4,1,0,0,20,38,0
23553,25,2,108317,9,13,4,3,1,4,1,0,0,40,38,0
23554,29,5,147256,7,12,4,9,1,2,1,0,0,40,38,1
23555,22,2,110371,11,9,2,7,3,4,1,0,0,50,38,0
23556,62,2,114060,5,4,2,10,0,4,1,0,0,91,38,0
23557,29,0,31161,11,9,0,3,1,3,0,0,0,40,38,0
23558,44,2,105862,15,10,2,3,5,4,0,0,0,70,38,1
23559,32,2,402089,9,13,2,0,5,4,0,0,0,2,38,0
23560,20,2,137300,8,11,4,6,4,4,0,0,0,40,38,0
23561,65,5,326691,15,10,2,6,0,2,1,0,0,40,38,1
23562,24,2,275093,11,9,4,5,1,4,0,0,0,36,38,0
23563,37,4,112497,12,14,2,3,0,4,1,0,0,50,38,1
23564,43,1,174491,11,9,0,12,1,2,0,0,0,40,38,0
23565,38,4,114835,9,13,2,11,5,4,0,0,0,60,38,1
23566,28,2,137898,7,12,4,11,3,4,0,0,0,35,38,0
23567,33,2,153151,11,9,4,5,3,4,1,4416,0,40,38,0
23568,32,2,134886,11,9,2,0,5,4,0,0,0,40,38,1
23569,38,2,193815,12,14,2,3,0,4,1,0,0,45,38,1
23570,33,2,237833,15,10,0,12,1,4,0,0,0,40,38,0
23571,42,4,101593,9,13,2,3,0,4,1,0,0,60,38,1
23572,27,2,164924,11,9,4,2,1,4,1,0,0,40,38,0
23573,41,2,174201,11,9,0,5,4,4,1,0,0,40,38,0
23574,47,1,36169,12,14,2,9,0,4,1,0,0,60,38,1
23575,55,2,144071,1,7,2,3,0,4,1,0,0,45,38,0
23576,30,4,180859,15,10,4,2,3,4,1,0,0,8,38,0
23577,54,2,221915,15,10,6,2,4,4,0,0,0,50,38,0
23578,40,2,26892,9,13,2,0,0,4,1,0,0,40,38,1
23579,21,2,351084,11,9,4,0,1,4,0,0,0,40,38,0
23580,34,2,97306,9,13,0,2,4,4,0,0,0,25,38,0
23581,30,2,185027,9,13,2,9,0,4,1,0,0,40,38,1
23582,31,2,182539,15,10,4,0,1,4,0,0,0,45,38,0
23583,22,2,215395,11,9,4,13,1,4,1,0,0,37,38,0
23584,37,2,186434,11,9,2,7,0,2,1,0,0,40,38,1
23585,52,1,346668,12,14,4,9,3,4,0,0,0,40,38,0
23586,57,3,412952,15,10,2,9,0,4,1,0,0,40,38,0
23587,48,2,167009,15,10,0,0,1,4,0,0,0,48,38,0
23588,58,2,316000,11,9,2,3,0,4,1,0,0,40,38,1
23589,35,4,216256,6,5,2,2,0,4,1,0,0,50,38,0
23590,40,2,341835,11,9,4,3,1,4,0,0,0,45,38,0
23591,30,2,169841,11,9,0,11,1,4,0,0,0,25,38,0
23592,26,4,200681,11,9,2,3,0,4,1,0,0,40,27,0
23593,46,4,456956,11,9,2,9,0,4,1,0,0,60,38,0
23594,26,0,276075,15,10,2,0,0,2,1,0,0,40,38,0
23595,50,0,96657,9,13,0,9,4,2,0,0,0,40,38,0
23596,22,2,374313,11,9,2,13,0,4,1,0,0,50,38,1
23597,36,2,110998,12,14,6,12,4,1,0,0,0,40,18,0
23598,30,2,53285,11,9,2,11,0,4,1,0,0,52,38,1
23599,58,2,104613,7,12,2,3,0,4,1,0,0,50,38,1
23600,72,2,298070,8,11,5,7,4,4,0,6723,0,25,38,0
23601,19,2,318822,11,9,4,0,1,4,0,0,0,40,38,0
23602,29,2,375078,5,4,2,7,5,4,0,0,0,40,25,0
23603,30,2,210851,15,10,2,2,0,4,1,0,0,40,38,0
23604,47,4,213745,15,10,0,7,4,4,0,0,0,45,38,0
23605,51,2,204447,15,10,2,9,0,4,1,0,0,45,38,1
23606,26,2,318934,0,6,2,5,0,4,1,0,0,40,38,0
23607,24,2,237386,15,10,4,3,1,4,1,0,0,42,38,0
23608,44,2,182629,12,14,0,11,1,4,1,0,0,24,19,0
23609,43,2,144778,11,9,2,3,0,4,1,0,0,50,38,1
23610,35,2,117166,9,13,4,3,1,4,1,0,0,50,38,0
23611,51,2,237630,11,9,2,12,0,4,1,7298,0,50,38,1
23612,41,2,171550,11,9,2,3,0,4,1,0,0,40,38,1
23613,38,2,165302,15,10,0,0,4,3,0,0,0,40,38,0
23614,39,5,42186,11,9,2,0,5,1,0,3464,0,20,38,0
23615,54,2,284952,0,6,5,11,4,4,0,0,0,43,21,0
23616,62,2,96099,11,9,4,2,1,4,1,0,0,40,38,0
23617,45,2,198759,10,16,2,3,0,4,1,0,0,60,38,0
23618,30,2,227886,11,9,4,3,3,2,0,0,0,35,22,0
23619,32,2,391874,11,9,2,2,0,4,1,0,0,40,38,0
23620,23,4,184370,11,9,0,7,1,4,0,0,0,40,38,0
23621,84,1,135839,8,11,6,0,1,4,0,0,0,14,38,0
23622,46,2,194698,9,13,4,9,3,4,1,0,0,60,38,0
23623,67,1,342175,12,14,0,0,1,4,0,2009,0,40,38,0
23624,29,2,67218,9,13,2,9,0,4,1,0,0,40,38,1
23625,33,2,205152,8,11,4,3,1,4,1,0,0,55,38,1
23626,23,2,434467,15,10,2,12,0,4,1,0,0,42,38,0
23627,42,5,404573,14,15,0,9,4,4,0,0,0,40,38,0
23628,17,2,99462,1,7,4,7,3,0,0,0,0,20,38,0
23629,60,2,170310,4,3,2,13,0,4,1,0,0,40,38,0
23630,31,2,199883,2,8,0,13,3,4,1,0,0,40,38,0
23631,28,2,70034,5,4,4,0,3,4,1,0,0,40,31,0
23632,31,2,393357,6,5,2,5,0,2,1,0,0,48,38,0
23633,31,2,72630,9,13,4,3,1,4,1,14084,0,50,38,1
23634,61,2,223133,11,9,0,5,1,2,0,0,0,40,38,0
23635,43,5,345969,14,15,2,9,0,4,1,0,0,50,38,1
23636,40,5,195520,15,10,4,0,4,2,0,0,0,49,38,0
23637,39,2,257942,11,9,4,3,1,4,1,0,0,40,38,0
23638,37,1,269300,15,10,3,0,4,2,0,0,0,27,38,0
23639,47,2,137354,15,10,2,2,0,0,1,0,0,40,38,0
23640,45,0,232997,15,10,2,13,0,4,1,0,0,65,38,1
23641,30,2,77266,11,9,2,2,0,4,1,0,0,60,38,0
23642,30,4,164190,14,15,4,9,3,4,1,0,0,40,38,0
23643,49,2,153536,15,10,0,9,1,4,1,14084,0,44,38,1
23644,51,1,26832,11,9,2,2,0,4,1,0,0,40,38,1
23645,31,2,188096,9,13,4,9,1,4,0,0,0,72,38,1
23646,48,3,369522,9,13,2,3,5,4,0,0,0,25,38,1
23647,20,2,110998,15,10,4,0,3,1,0,0,0,30,38,0
23648,32,2,205152,11,9,2,3,0,4,1,3103,0,40,38,1
23649,19,2,358631,11,9,4,0,1,4,1,0,0,25,38,0
23650,50,2,185354,12,14,0,3,1,4,0,0,0,35,38,0
23651,33,2,336061,11,9,2,3,0,4,1,0,0,50,38,0
23652,49,2,149949,11,9,0,2,1,4,1,0,1876,40,38,0
23653,30,2,59496,15,10,2,13,0,4,1,0,0,40,38,0
23654,23,2,32950,9,13,4,11,1,4,1,0,0,40,38,0
23655,44,2,109912,10,16,2,3,5,4,0,15024,0,32,38,1
23656,24,2,199555,8,11,4,11,4,4,1,0,0,5,38,0
23657,28,2,91299,8,11,4,0,1,1,0,0,0,45,38,0
23658,56,2,99359,11,9,0,0,4,4,0,0,1617,40,38,0
23659,38,2,242559,11,9,4,0,1,4,0,0,0,38,38,0
23660,20,2,286391,15,10,4,0,3,4,0,2176,0,20,38,0
23661,82,2,132870,11,9,6,3,1,4,0,0,4356,18,38,0
23662,52,0,22428,9,13,2,10,0,4,1,0,0,60,38,1
23663,32,2,239150,15,10,4,2,1,2,1,0,0,40,38,0
23664,37,2,170563,8,11,5,9,4,4,0,0,0,32,38,0
23665,36,2,173542,9,13,2,9,0,4,1,0,0,40,38,1
23666,39,2,286026,9,13,2,0,0,4,1,0,0,40,38,1
23667,30,2,72887,11,9,2,2,3,1,1,3411,0,40,38,0
23668,49,1,163229,11,9,2,10,0,4,1,0,0,56,38,0
23669,40,1,165726,8,11,0,3,4,4,0,0,0,40,38,0
23670,42,2,70055,1,7,2,13,0,4,1,0,0,45,38,0
23671,35,2,184655,9,13,4,9,1,4,1,0,0,40,38,0
23672,39,2,139906,11,9,0,7,4,4,0,0,0,81,38,0
23673,32,1,198211,8,11,3,2,1,4,1,0,0,40,38,0
23674,22,2,146540,1,7,4,2,1,4,1,0,0,50,38,0
23675,53,1,132304,15,10,0,0,1,4,0,0,0,40,38,0
23676,25,2,190916,11,9,4,0,1,4,1,0,0,40,38,0
23677,44,2,755858,11,9,2,2,0,4,1,0,0,70,38,1
23678,52,2,127315,12,14,2,9,0,4,1,0,0,40,38,1
23679,42,5,304302,11,9,2,13,0,0,1,0,0,40,38,0
23680,34,2,184942,1,7,2,13,0,4,1,0,0,50,38,0
23681,27,2,267989,15,10,2,6,0,4,1,0,0,40,38,0
23682,37,2,188377,11,9,4,6,1,2,1,0,0,40,38,0
23683,39,5,221059,12,14,2,9,2,3,0,7688,0,38,38,1
23684,26,2,340787,11,9,2,9,0,4,1,0,0,40,38,0
23685,48,2,140782,12,14,2,3,5,4,0,0,1902,38,38,1
23686,57,2,169071,11,9,0,11,4,4,0,0,0,28,38,0
23687,36,4,151094,8,11,5,3,1,4,1,0,0,48,38,0
23688,27,2,122922,9,13,4,11,1,4,0,0,0,40,38,0
23689,17,2,151141,1,7,4,5,3,4,1,0,0,15,38,0
23690,30,2,136651,4,3,2,2,0,4,1,0,0,40,25,0
23691,37,2,177285,8,11,2,0,5,2,0,0,0,48,38,1
23692,31,1,128016,9,13,4,11,3,4,0,0,0,40,38,0
23693,23,2,200318,7,12,4,0,1,4,0,0,0,20,38,0
23694,32,2,250354,0,6,4,2,2,4,1,0,0,45,38,0
23695,58,2,191069,11,9,2,11,0,4,1,0,0,40,38,1
23696,31,2,27856,11,9,4,7,4,4,0,0,0,8,38,0
23697,44,2,523484,9,13,2,3,0,2,1,0,0,40,38,1
23698,39,0,257175,9,13,0,12,4,2,0,0,625,40,38,0
23699,59,2,174864,11,9,2,2,0,4,1,0,1485,45,38,1
23700,42,2,196029,9,13,2,13,0,4,1,0,0,48,38,1
23701,45,2,200471,11,9,2,0,0,4,1,0,0,35,38,0
23702,20,2,353195,11,9,4,2,1,4,1,0,0,35,38,0
23703,35,2,222868,11,9,2,0,0,4,1,0,0,40,38,0
23704,50,2,221791,7,12,2,12,0,2,1,0,0,40,38,0
23705,56,2,197114,11,9,4,5,3,4,1,0,0,28,38,0
23706,48,2,160220,8,11,2,11,0,4,1,0,0,40,38,1
23707,58,4,274917,12,14,6,7,1,4,0,0,0,15,38,0
23708,32,2,348460,8,11,2,2,0,4,1,0,0,50,38,0
23709,23,2,112683,15,10,4,11,3,4,0,0,0,12,38,0
23710,48,2,345831,11,9,0,6,1,4,1,0,0,40,38,0
23711,33,2,105370,11,9,0,10,1,4,1,0,0,70,38,0
23712,48,2,345006,9,13,4,9,1,4,0,0,0,45,25,0
23713,55,2,195329,11,9,6,7,1,4,0,2202,0,35,21,0
23714,40,1,108765,8,11,4,3,4,0,0,0,0,40,38,0
23715,50,2,138022,15,10,2,9,0,4,1,0,0,40,38,0
23716,52,4,175029,0,6,2,2,0,4,1,0,0,35,38,0
23717,19,2,189574,11,9,4,7,1,4,0,0,0,30,38,0
23718,55,4,141409,0,6,2,11,0,4,1,7688,0,50,38,1
23719,36,4,186035,14,15,2,11,0,4,1,0,0,30,38,1
23720,39,2,165235,9,13,5,9,4,1,0,0,0,40,29,1
23721,22,2,105043,15,10,4,0,4,4,0,0,0,40,38,0
23722,44,2,230684,9,13,2,3,0,4,1,7688,0,50,38,1
23723,34,2,345705,11,9,0,2,1,4,1,0,1408,38,38,0
23724,33,2,248584,15,10,2,7,0,4,1,0,0,50,38,0
23725,55,2,436861,12,14,0,9,1,4,0,14084,0,40,38,1
23726,35,2,200153,12,14,2,3,0,4,1,0,0,45,38,1
23727,50,2,398625,1,7,6,6,1,4,0,0,0,40,38,0
23728,43,2,114043,15,10,0,0,4,2,0,0,0,40,38,0
23729,29,2,169544,8,11,4,12,1,4,1,0,0,40,38,0
23730,56,2,343849,15,10,2,13,0,2,1,0,0,40,38,0
23731,33,2,162572,9,13,2,9,0,4,1,99999,0,40,38,1
23732,24,2,291578,11,9,2,11,0,4,1,0,0,50,38,0
23733,46,2,136162,8,11,0,11,4,4,0,0,0,40,38,0
23734,60,3,376133,11,9,2,0,5,4,0,15024,0,15,38,1
23735,48,3,302612,12,14,2,7,0,4,1,0,0,40,38,0
23736,65,1,240166,1,7,2,13,0,4,1,0,0,35,38,0
23737,29,2,193152,11,9,4,5,1,4,1,0,1408,40,38,0
23738,42,2,248094,11,9,2,13,0,4,1,0,1740,43,38,0
23739,44,2,119281,14,15,2,9,0,4,1,0,0,50,38,1
23740,73,4,300404,15,10,2,11,0,4,1,0,0,6,38,1
23741,21,2,82847,15,10,4,12,1,4,0,0,0,50,38,0
23742,32,3,161153,11,9,2,4,0,4,1,0,1902,55,38,1
23743,43,0,287008,12,14,2,10,0,4,1,0,0,35,38,1
23744,21,2,654141,11,9,4,2,1,2,1,0,0,32,38,0
23745,30,2,252646,15,10,5,13,1,4,1,0,0,20,38,0
23746,54,2,171924,9,13,2,12,0,4,1,0,0,48,38,0
23747,19,2,219742,15,10,4,7,3,4,0,0,0,15,38,0
23748,55,5,153788,15,10,2,0,5,4,0,0,0,37,38,0
23749,20,2,60639,15,10,4,11,3,4,0,0,0,28,38,0
23750,53,2,96062,9,13,2,3,0,4,1,0,0,40,11,0
23751,51,2,165614,12,14,4,9,1,4,1,0,0,55,38,1
23752,33,2,159888,11,9,2,13,0,4,1,0,0,40,38,0
23753,62,2,110586,15,10,6,8,4,4,0,0,0,40,38,0
23754,24,4,143062,11,9,4,7,3,4,1,0,0,30,38,0
23755,17,3,413557,6,5,4,11,3,4,0,0,0,40,38,0
23756,26,2,137658,15,10,4,0,1,4,0,0,0,45,38,0
23757,36,2,398931,11,9,0,2,1,4,1,0,0,40,38,0
23758,32,2,311764,0,6,2,3,5,4,0,0,0,35,38,0
23759,58,2,98725,10,16,2,9,0,4,1,0,0,50,38,1
23760,38,2,140854,9,13,2,12,0,4,1,0,0,40,38,1
23761,26,0,352768,11,9,0,0,3,4,0,0,0,40,38,0
23762,60,2,142494,15,10,2,3,0,4,1,15024,0,40,38,1
23763,27,2,210313,11,9,2,11,0,4,1,0,0,50,12,0
23764,38,2,194538,8,11,2,6,0,4,1,0,0,48,38,1
23765,37,3,26698,15,10,2,11,0,4,1,0,1485,44,38,1
23766,28,2,211032,15,10,4,0,3,4,1,0,0,40,38,0
23767,38,3,107909,9,13,2,11,0,4,1,0,0,40,38,1
23768,29,2,136077,11,9,2,11,0,4,1,0,0,60,38,1
23769,19,2,184737,11,9,4,7,3,4,0,0,1721,40,38,0
23770,28,2,214689,9,13,4,5,2,4,1,0,0,25,38,0
23771,40,4,93793,11,9,2,2,0,4,1,0,0,50,38,1
